date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
1955-01-31	30481.823885752678	20414.26331586022	1.2194250231583321	36686.2954478091
1955-02-28	30472.230889880975	20417.716226190485	1.2057041111205418	36680.24466328875
1955-03-31	30461.223439516114	20421.033690860186	1.1945815533064423	36672.94782443552
1955-04-30	30466.847651388867	20417.19703333336	1.183856481469441	36675.492019999954
1955-05-31	30481.18779464281	20414.151324404807	1.1757167504955313	36685.70342867557
1955-06-30	30460.68968055554	20397.170983333344	1.1701201472222216	36659.21941311109
1955-07-31	30529.288999999884	20400.534290322576	1.1587847276008065	36718.193458716676
1955-08-31	30445.53282930109	20387.560860215057	1.148121990743049	36641.28046279569
1955-09-30	30432.404000000013	20382.217346938778	1.1357199152791617	36627.397951997096
1955-10-31	30434.091166666673	20376.03934139782	1.1287087961518711	36625.36320841401
1955-11-30	30409.289411111145	20375.004529166636	1.118664351844444	36604.181586597195
1955-12-31	30428.01557795699	20377.020440860182	1.1060177203347765	36620.86237465058
1956-01-31	30403.77749462365	20370.027670430078	1.1086157407402846	36596.83254653222
1956-02-29	30408.59900545977	20363.929481609215	1.0923539320028792	36597.44803708328
1956-03-31	30389.0166666667	20361.618937231186	1.0740315618279583	36579.897906008104
1956-04-30	30384.53043750003	20359.55441666666	1.0613609740638867	36575.029458930585
1956-05-31	30381.168535752742	20364.635155710304	1.0512529569811808	36573.80525313373
