date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
2014-01-07	27347.31404166667	15676.657999999998	-7.1368055555	31521.960278749993
2014-01-08	27346.693833333327	15679.224666666663	-7.141527777708332	31522.692645
2014-01-09	27357.50454166667	15678.544499999998	-7.141736111041664	31531.735047083344
2014-01-10	27361.36891666666	15683.767666666672	-7.150486111083332	31537.678477916663
2014-01-11	27363.248625000004	15680.944333333335	-7.150347222208333	31537.90749916666
2014-01-12	27354.508458333337	15684.306666666665	-7.138472222249998	31531.99546791667
2014-01-13	27355.88245833333	15682.035166666668	-7.1506249999166664	31532.058321250006
2014-01-14	27350.35783333333	15681.496166666664	-7.145902777749998	31526.996420833326
2014-01-15	27347.714791666658	15684.370833333334	-7.147152777791665	31526.134272916668
2014-01-16	27352.638291666663	15681.111166666664	-7.14722222225	31528.784161666666
2014-01-17	27362.323083333333	15680.790333333336	-7.144444444458332	31537.02873166667
2014-01-18	27352.581041666668	15675.823833333336	-7.1533333334166675	31526.107415833336
2014-01-19	27366.903083333324	15677.402333333337	-7.161597222166666	31539.318382916663
2014-01-20	27356.922499999997	15676.747833333335	-7.146875000041665	31530.332676249996
2014-01-21	27366.66454166667	15673.898833333338	-7.161805555583334	31537.371286249996
2014-01-22	27362.036833333335	15676.208833333336	-7.153472222208333	31534.50294375001
2014-01-23	27352.514249999993	15678.056833333329	-7.152361111124999	31527.15747166667
2014-01-24	27350.224249999996	15679.05783333333	-7.160069444458332	31525.667861666665
2014-01-25	27363.93562500001	15680.392500000002	-7.148333333375	31538.228349166664
2014-01-26	27352.21845833333	15677.633333333333	-7.137916666625	31526.69018833333
2014-01-27	27360.729625000004	15671.396333333336	-7.150555555541664	31530.978730000006
2014-01-28	27359.30791666667	15679.122000000003	-7.148680555541666	31533.582241666674
2014-01-29	27363.048249999996	15677.132833333335	-7.145763888833333	31535.83672958333
2014-01-30	27361.321208333335	15675.965000000002	-7.144930555458333	31533.75953541667
2014-01-31	27354.871041666673	15673.98866666667	-7.159027777666666	31527.17988083334
2014-02-01	27351.56366666667	15672.357708333331		31523.49838958333
2014-02-02	27352.346666666665	15670.068		31523.041318749998
2014-02-03	27359.799666666662	15672.293749999999	-6.561597222249998	31530.612476249993
2014-02-04	27366.479333333336	15668.110874999998	-6.553124999999999	31534.33408
2014-02-05	27370.945333333337	15668.69929166667	-6.548749999999999	31538.50459958333
2014-02-06	27339.103333333336	15666.61425	-6.571736111083333	31509.832230833334
2014-02-07	27344.20733333333	15669.505166666668	-6.575833333333332	31515.700759166666
2014-02-08	27339.867000000002	15665.821166666668	-6.570069444458333	31510.100789166667
2014-02-09	27330.712666666663	15670.131958333333	-6.5722222221666655	31504.301947083335
2014-02-10	27335.681333333338	15670.336624999998	-6.570694444333334	31508.714634166667
2014-02-11	27349.09866666667	15665.616500000004	-6.574444444458334	31518.01183958334
2014-02-12	27351.39933333334	15668.558583333333	-6.570625000041667	31521.468486666665
2014-02-13	27371.196666666667	15664.976916666672	-6.553333333458333	31536.87004166667
2014-02-14	27367.426666666663	15662.572083333333	-6.562986111083332	31532.403897916665
2014-02-15	27382.400333333335	15661.71504166667	-6.554930555458334	31544.97905791667
2014-02-16	27342.786333333337	15666.332833333334	-6.577013888791668	31512.888514583337
2014-02-17	27356.79333333334	15665.949083333335	-6.570763888958335	31524.874492916668
2014-02-18	27351.322000000004	15663.096541666668	-6.569861111125	31518.688922499994
2014-02-19	27316.115999999998	15667.637583333335	-6.578472222291668	31490.4032875
2014-02-20	27310.088833333342	15669.671458333336	-6.593263888958333	31486.1838
2014-02-21	27320.62066666666	15663.403541666665	-6.579444444458335	31492.20178583334
2014-02-22	27322.988999999998	15665.667666666668	-6.568958333291666	31495.384391666663
2014-02-23	27334.656666666662	15666.934041666666	-6.576041666666666	31506.132047083327
2014-02-24	27339.49	15664.222208333333	-6.570416666708334	31508.98425916667
2014-02-25	27343.07633333333	15660.423083333333	-6.568472222124999	31510.202992500006
2014-02-26	27349.717333333334	15657.736833333334	-6.572083333416668	31514.634808333332
2014-02-27	27349.610999999994	15661.152208333338	-6.567499999916667	31516.252790833343
2014-02-28	27310.161333333333	15667.08754166667	-6.56652777775	31484.967403750004
2014-03-01	12.5	12.5	12.5	12.5
