month_fmt,month,temp,tma_6,tma_60,tma_132
1935/05/01,1935-05-01,-0.3,-0.14,-0.1655737705,-0.1909022556
1935/06/01,1935-06-01,-0.27,-0.1828571429,-0.1662295082,-0.1915789474
1935/07/01,1935-07-01,-0.23,-0.21,-0.1667213115,-0.1916541353
1935/08/01,1935-08-01,-0.22,-0.1942857143,-0.1672131148,-0.1914285714
1935/09/01,1935-09-01,-0.21,-0.2457142857,-0.1686885246,-0.1905263158
1935/10/01,1935-10-01,-0.08,-0.2385714286,-0.1680327869,-0.1888721805
1935/11/01,1935-11-01,-0.28,-0.2271428571,-0.1713114754,-0.1884962406
1935/12/01,1935-12-01,-0.2,-0.2128571429,-0.1773770492,-0.1885714286
1936/01/01,1936-01-01,-0.29,-0.2157142857,-0.181147541,-0.1876691729
1936/02/01,1936-02-01,-0.39,-0.2385714286,-0.1859016393,-0.1878947368
1936/03/01,1936-03-01,-0.22,-0.2385714286,-0.1857377049,-0.1867669173
1936/04/01,1936-04-01,-0.2,-0.2371428571,-0.1878688525,-0.1864661654
1936/05/01,1936-05-01,-0.18,-0.2514285714,-0.1873770492,-0.1860150376
1936/06/01,1936-06-01,-0.21,-0.2414285714,-0.187704918,-0.1853383459
1936/07/01,1936-07-01,-0.09,-0.2257142857,-0.1880327869,-0.1836090226
1936/08/01,1936-08-01,-0.14,-0.2042857143,-0.19,-0.1826315789
1936/09/01,1936-09-01,-0.1,-0.1628571429,-0.191147541,-0.1822556391
1936/10/01,1936-10-01,-0.04,-0.1371428571,-0.1908196721,-0.1814285714
1936/11/01,1936-11-01,-0.04,-0.1142857143,-0.1918032787,-0.1804511278
1936/12/01,1936-12-01,-0.03,-0.09285714286,-0.1904918033,-0.1810526316
1937/01/01,1937-01-01,-0.13,-0.08142857143,-0.191147541,-0.1827067669
1937/02/01,1937-02-01,0.03,-0.06428571429,-0.1929508197,-0.1839849624
1937/03/01,1937-03-01,-0.18,-0.07,-0.1929508197,-0.1858646617
1937/04/01,1937-04-01,-0.17,-0.08,-0.1926229508,-0.1880451128
1937/05/01,1937-05-01,-0.08,-0.08571428571,-0.1929508197,-0.1877443609
1937/06/01,1937-06-01,-0.05,-0.08714285714,-0.1906557377,-0.1865413534
1937/07/01,1937-07-01,-0.05,-0.09,-0.186557377,-0.1852631579
1937/08/01,1937-08-01,0.01,-0.07,-0.1824590164,-0.1834586466
1937/09/01,1937-09-01,0.11,-0.05857142857,-0.1768852459,-0.1817293233
1937/10/01,1937-10-01,0.08,-0.02142857143,-0.1737704918,-0.1802255639
1937/11/01,1937-11-01,0.09,0.01571428571,-0.1704918033,-0.1788721805
1937/12/01,1937-12-01,-0.12,0.01,-0.1681967213,-0.1794736842
1938/01/01,1938-01-01,0.01,0.01857142857,-0.1639344262,-0.1773684211
1938/02/01,1938-02-01,-0.02,0.02285714286,-0.1586885246,-0.1755639098
1938/03/01,1938-03-01,0.07,0.03142857143,-0.1519672131,-0.1737593985
1938/04/01,1938-04-01,0.04,0.02142857143,-0.1463934426,-0.1707518797
1938/05/01,1938-05-01,-0.1,-0.004285714286,-0.1439344262,-0.1692481203
1938/06/01,1938-06-01,-0.18,-0.04285714286,-0.1421311475,-0.1687969925
1938/07/01,1938-07-01,-0.1,-0.04,-0.1383606557,-0.1676691729
1938/08/01,1938-08-01,-0.06,-0.05,-0.1359016393,-0.1669924812
1938/09/01,1938-09-01,0.02,-0.04428571429,-0.1316393443,-0.1653383459
1938/10/01,1938-10-01,0.11,-0.03857142857,-0.1254098361,-0.1637593985
1938/11/01,1938-11-01,0.04,-0.03857142857,-0.1213114754,-0.1634586466
1938/12/01,1938-12-01,-0.22,-0.05571428571,-0.1201639344,-0.164962406
1939/01/01,1939-01-01,-0.08,-0.04142857143,-0.1139344262,-0.1631578947
1939/02/01,1939-02-01,-0.08,-0.03857142857,-0.1113114754,-0.1637593985
1939/03/01,1939-03-01,-0.2,-0.05857142857,-0.1139344262,-0.1647368421
1939/04/01,1939-04-01,-0.1,-0.07571428571,-0.1101639344,-0.1635338346
1939/05/01,1939-05-01,-0.06,-0.1,-0.1062295082,-0.1619548872
1939/06/01,1939-06-01,-0.08,-0.1171428571,-0.1057377049,-0.1603759398
1939/07/01,1939-07-01,-0.08,-0.09714285714,-0.1045901639,-0.1581954887
1939/08/01,1939-08-01,-0.08,-0.09714285714,-0.1042622951,-0.157443609
1939/09/01,1939-09-01,-0.07,-0.09571428571,-0.1036065574,-0.1563909774
1939/10/01,1939-10-01,-0.03,-0.07142857143,-0.1014754098,-0.1552631579
1939/11/01,1939-11-01,0.06,-0.04857142857,-0.09918032787,-0.1536090226
1939/12/01,1939-12-01,0.44,0.02285714286,-0.09245901639,-0.1496992481
1940/01/01,1940-01-01,-0.06,0.02571428571,-0.09278688525,-0.1488721805
1940/02/01,1940-02-01,0.13,0.05571428571,-0.08524590164,-0.1444360902
1940/03/01,1940-03-01,0.15,0.08857142857,-0.08524590164,-0.1388721805
1940/04/01,1940-04-01,0.18,0.1242857143,-0.08016393443,-0.1351879699
1940/05/01,1940-05-01,0.09,0.1414285714,-0.07278688525,-0.1315789474
1940/06/01,1940-06-01,0.08,0.1442857143,-0.06655737705,-0.1281203008
1940/07/01,1940-07-01,0.12,0.09857142857,-0.06016393443,-0.1242105263
1940/08/01,1940-08-01,0.04,0.1128571429,-0.05573770492,-0.1215037594
1940/09/01,1940-09-01,0.13,0.1128571429,-0.05,-0.1183458647
1940/10/01,1940-10-01,0.07,0.1014285714,-0.04540983607,-0.1161654135
1940/11/01,1940-11-01,0.17,0.1,-0.04131147541,-0.1139849624
1940/12/01,1940-12-01,0.27,0.1257142857,-0.03229508197,-0.1111278195
1941/01/01,1941-01-01,0.21,0.1442857143,-0.02557377049,-0.1055639098
1941/02/01,1941-02-01,0.32,0.1728571429,-0.01557377049,-0.1009022556
1941/03/01,1941-03-01,0.08,0.1785714286,-0.007868852459,-0.09827067669
1941/04/01,1941-04-01,0.17,0.1842857143,-0.001475409836,-0.09639097744
1941/05/01,1941-05-01,0.14,0.1942857143,0.004098360656,-0.09353383459
1941/06/01,1941-06-01,0.11,0.1857142857,0.008852459016,-0.09097744361
1941/07/01,1941-07-01,0.21,0.1771428571,0.01573770492,-0.08789473684
1941/08/01,1941-08-01,0.14,0.1671428571,0.01950819672,-0.08541353383
1941/09/01,1941-09-01,0.02,0.1242857143,0.02213114754,-0.08436090226
1941/10/01,1941-10-01,0.33,0.16,0.02918032787,-0.08097744361
1941/11/01,1941-11-01,0.24,0.17,0.0337704918,-0.07857142857
1941/12/01,1941-12-01,0.2,0.1785714286,0.03770491803,-0.07834586466
1942/01/01,1942-01-01,0.26,0.2,0.04245901639,-0.07593984962
1942/02/01,1942-02-01,0.02,0.1728571429,0.04491803279,-0.07503759398
1942/03/01,1942-03-01,0.09,0.1657142857,0.04590163934,-0.07263157895
1942/04/01,1942-04-01,0.1,0.1771428571,0.05049180328,-0.07135338346
1942/05/01,1942-05-01,0.09,0.1428571429,0.05475409836,-0.06909774436
1942/06/01,1942-06-01,0.04,0.1142857143,0.05672131148,-0.06736842105
1942/07/01,1942-07-01,0,0.08571428571,0.05754098361,-0.06684210526
1942/08/01,1942-08-01,-0.04,0.04285714286,0.05770491803,-0.0669924812
1942/09/01,1942-09-01,-0.05,0.03285714286,0.05672131148,-0.06714285714
1942/10/01,1942-10-01,-0.01,0.01857142857,0.05475409836,-0.06676691729
1942/11/01,1942-11-01,0.08,0.01571428571,0.05475409836,-0.06631578947
1942/12/01,1942-12-01,0.07,0.01285714286,0.05442622951,-0.06496240602
1943/01/01,1943-01-01,-0.04,0.001428571429,0.05573770492,-0.06458646617
1943/02/01,1943-02-01,0.13,0.02,0.05770491803,-0.06466165414
1943/03/01,1943-03-01,-0.08,0.01428571429,0.05672131148,-0.06390977444
1943/04/01,1943-04-01,0.07,0.03142857143,0.05672131148,-0.06195488722
1943/05/01,1943-05-01,0.04,0.03857142857,0.05672131148,-0.06120300752
1943/06/01,1943-06-01,-0.06,0.01857142857,0.05737704918,-0.06022556391
1943/07/01,1943-07-01,0.08,0.02,0.06163934426,-0.05736842105
1943/08/01,1943-08-01,0,0.02571428571,0.06327868852,-0.05556390977
1943/09/01,1943-09-01,0.06,0.01571428571,0.06524590164,-0.05338345865
1943/10/01,1943-10-01,0.22,0.05857142857,0.06852459016,-0.05090225564
1943/11/01,1943-11-01,0.19,0.07571428571,0.06983606557,-0.04864661654
1943/12/01,1943-12-01,0.24,0.1042857143,0.0731147541,-0.04488721805
1944/01/01,1944-01-01,0.35,0.1628571429,0.08245901639,-0.04037593985
1944/02/01,1944-02-01,0.26,0.1885714286,0.08803278689,-0.03586466165
1944/03/01,1944-03-01,0.26,0.2257142857,0.09360655738,-0.03135338346
1944/04/01,1944-04-01,0.19,0.2442857143,0.1,-0.02766917293
1944/05/01,1944-05-01,0.19,0.24,0.1047540984,-0.02436090226
1944/06/01,1944-06-01,0.2,0.2414285714,0.1090163934,-0.02067669173
1944/07/01,1944-07-01,0.18,0.2328571429,0.1132786885,-0.01684210526
1944/08/01,1944-08-01,0.17,0.2071428571,0.1173770492,-0.01398496241
1944/09/01,1944-09-01,0.29,0.2114285714,0.123442623,-0.01
1944/10/01,1944-10-01,0.26,0.2114285714,0.128852459,-0.006015037594
1944/11/01,1944-11-01,0.1,0.1985714286,0.1309836066,-0.003684210526
1944/12/01,1944-12-01,0.02,0.1742857143,0.1303278689,-0.001353383459
1945/01/01,1945-01-01,0.1,0.16,0.1247540984,0.002857142857
1945/02/01,1945-02-01,-0.02,0.1314285714,0.1254098361,0.004511278195
1945/03/01,1945-03-01,0.06,0.1157142857,0.1242622951,0.005263157895
1945/04/01,1945-04-01,0.18,0.1,0.1247540984,0.009097744361
1945/05/01,1945-05-01,0.04,0.06857142857,0.1224590164,0.01165413534
1945/06/01,1945-06-01,-0.01,0.05285714286,0.1208196721,0.01240601504
1945/07/01,1945-07-01,0.02,0.05285714286,0.1198360656,0.01368421053
1945/08/01,1945-08-01,0.26,0.07571428571,0.1221311475,0.01639097744
1945/09/01,1945-09-01,0.22,0.11,0.1250819672,0.01887218045
1945/10/01,1945-10-01,0.18,0.1271428571,0.1259016393,0.02142857143
1945/11/01,1945-11-01,0.07,0.1114285714,0.1259016393,0.02255639098
1945/12/01,1945-12-01,-0.09,0.09285714286,0.1216393443,0.02165413534
1946/01/01,1946-01-01,0.15,0.1157142857,0.1196721311,0.02308270677
1946/02/01,1946-02-01,0.07,0.1228571429,0.1173770492,0.02609022556
1946/03/01,1946-03-01,0,0.08571428571,0.1121311475,0.02496240602
1946/04/01,1946-04-01,0.06,0.06285714286,0.1118032787,0.02639097744
1946/05/01,1946-05-01,-0.08,0.02571428571,0.107704918,0.0284962406
1946/06/01,1946-06-01,-0.21,-0.01428571429,0.1019672131,0.02917293233
1946/07/01,1946-07-01,-0.14,-0.02142857143,0.09786885246,0.03015037594
1946/08/01,1946-08-01,-0.17,-0.06714285714,0.09163934426,0.03060150376
1946/09/01,1946-09-01,-0.07,-0.08714285714,0.08819672131,0.03172932331
1946/10/01,1946-10-01,-0.06,-0.09571428571,0.0868852459,0.03285714286
1946/11/01,1946-11-01,-0.06,-0.1128571429,0.08049180328,0.0330075188
1946/12/01,1946-12-01,-0.35,-0.1514285714,0.07081967213,0.03248120301
1947/01/01,1947-01-01,-0.13,-0.14,0.06540983607,0.0330075188
1947/02/01,1947-02-01,-0.08,-0.1314285714,0.05983606557,0.03458646617
1947/03/01,1947-03-01,0.07,-0.09714285714,0.0606557377,0.03804511278
1947/04/01,1947-04-01,0.07,-0.07714285714,0.06032786885,0.04022556391
1947/05/01,1947-05-01,-0.04,-0.07428571429,0.05803278689,0.04142857143
1947/06/01,1947-06-01,0.02,-0.06285714286,0.0568852459,0.04293233083
1947/07/01,1947-07-01,-0.08,-0.02428571429,0.05491803279,0.04390977444
1947/08/01,1947-08-01,-0.09,-0.01857142857,0.05344262295,0.04390977444
1947/09/01,1947-09-01,-0.13,-0.02571428571,0.05196721311,0.04398496241
1947/10/01,1947-10-01,0.05,-0.02857142857,0.05360655738,0.04511278195
1947/11/01,1947-11-01,0.02,-0.03571428571,0.05409836066,0.04556390977
1947/12/01,1947-12-01,-0.16,-0.05285714286,0.05016393443,0.04466165414
1948/01/01,1948-01-01,0.07,-0.04571428571,0.05016393443,0.04541353383
1948/02/01,1948-02-01,-0.16,-0.05714285714,0.04819672131,0.04518796992
1948/03/01,1948-03-01,-0.25,-0.08,0.04196721311,0.04308270677
1948/04/01,1948-04-01,-0.11,-0.07714285714,0.04147540984,0.04360902256
1948/05/01,1948-05-01,0.01,-0.08285714286,0.04049180328,0.04496240602
1948/06/01,1948-06-01,-0.04,-0.09142857143,0.03918032787,0.04526315789
1948/07/01,1948-07-01,-0.12,-0.08571428571,0.03819672131,0.04473684211
1948/08/01,1948-08-01,-0.12,-0.1128571429,0.03491803279,0.04421052632
1948/09/01,1948-09-01,-0.11,-0.1057142857,0.0331147541,0.04330827068
1948/10/01,1948-10-01,-0.07,-0.08,0.03098360656,0.04195488722
1948/11/01,1948-11-01,-0.12,-0.08142857143,0.02540983607,0.04045112782
1948/12/01,1948-12-01,-0.23,-0.1157142857,0.01852459016,0.03804511278
1949/01/01,1949-01-01,0.09,-0.09714285714,0.01606557377,0.03962406015
1949/02/01,1949-02-01,-0.17,-0.1042857143,0.007540983607,0.03827067669
1949/03/01,1949-03-01,-0.02,-0.09,0.002950819672,0.03827067669
1949/04/01,1949-04-01,-0.1,-0.08857142857,-0.002950819672,0.0369924812
1949/05/01,1949-05-01,-0.08,-0.09,-0.00737704918,0.03609022556
1949/06/01,1949-06-01,-0.23,-0.1057142857,-0.01426229508,0.03511278195
1949/07/01,1949-07-01,-0.14,-0.09285714286,-0.01983606557,0.03541353383
1949/08/01,1949-08-01,-0.11,-0.1214285714,-0.02459016393,0.03533834586
1949/09/01,1949-09-01,-0.14,-0.1171428571,-0.02967213115,0.03473684211
1949/10/01,1949-10-01,-0.06,-0.1228571429,-0.03540983607,0.03413533835
1949/11/01,1949-11-01,-0.1,-0.1228571429,-0.04131147541,0.03255639098
1949/12/01,1949-12-01,-0.22,-0.1428571429,-0.04655737705,0.03060150376
1950/01/01,1950-01-01,-0.33,-0.1571428571,-0.05229508197,0.02977443609
1950/02/01,1950-02-01,-0.28,-0.1771428571,-0.05852459016,0.02827067669
1950/03/01,1950-03-01,-0.07,-0.1714285714,-0.0593442623,0.02834586466
1950/04/01,1950-04-01,-0.2,-0.18,-0.06360655738,0.02834586466
1950/05/01,1950-05-01,-0.1,-0.1857142857,-0.06819672131,0.02834586466
1950/06/01,1950-06-01,-0.03,-0.1757142857,-0.0693442623,0.02857142857
1950/07/01,1950-07-01,-0.1,-0.1585714286,-0.07081967213,0.02842105263
1950/08/01,1950-08-01,-0.16,-0.1342857143,-0.0737704918,0.02781954887
1950/09/01,1950-09-01,-0.12,-0.1114285714,-0.08,0.02751879699
1950/10/01,1950-10-01,-0.22,-0.1328571429,-0.08721311475,0.02639097744
1950/11/01,1950-11-01,-0.38,-0.1585714286,-0.09639344262,0.0237593985
1950/12/01,1950-12-01,-0.2,-0.1728571429,-0.1008196721,0.02180451128
1951/01/01,1951-01-01,-0.35,-0.2185714286,-0.1050819672,0.01586466165
1951/02/01,1951-02-01,-0.43,-0.2657142857,-0.1145901639,0.01308270677
1951/03/01,1951-03-01,-0.21,-0.2728571429,-0.1191803279,0.01052631579
1951/04/01,1951-04-01,-0.13,-0.2742857143,-0.1213114754,0.008421052632
1951/05/01,1951-05-01,0,-0.2428571429,-0.122295082,0.007067669173
1951/06/01,1951-06-01,-0.02,-0.1914285714,-0.1213114754,0.006240601504
1951/07/01,1951-07-01,0.03,-0.1585714286,-0.1173770492,0.005864661654
1951/08/01,1951-08-01,0.06,-0.1,-0.1140983607,0.005413533835
1951/09/01,1951-09-01,0.09,-0.02571428571,-0.1098360656,0.005789473684
1951/10/01,1951-10-01,0.05,0.01142857143,-0.1078688525,0.005187969925
